i,j,lat,lon,RH;;;;
5;17;331.032;-119.422;64,70
5;18;331.032;-119,39;66,12
5;19;331.032;-119.358;66,88
5;20;331.032;-119.325;67,84
5;21;331.032;-119.293;68,36
5;22;331.032;-119,26;68,70
5;23;331.032;-119.228;69,87
5;24;331.032;-119.195;69,43
5;25;331.032;-119.163;69,57
5;26;331.032;-119,13;68,21
5;27;331.032;-119.098;69,56
5;28;331.032;-119.065;72,92
5;29;331.032;-119.033;78,00
5;30;331.032;-119;81,14
5;31;331.032;-118.968;81,69
5;32;331.032;-118.936;82,43
5;33;331.032;-118.903;85,52
5;34;331.032;-118.871;84,41
5;35;331.032;-118.838;85,18
5;36;331.032;-118.806;84,61
5;37;331.032;-118.773;83,73
5;38;331.032;-118.741;83,40
5;39;331.032;-118.708;84,84
5;40;331.032;-118.676;85,63
5;41;331.032;-118.643;82,23
5;42;331.032;-118.611;79,66
5;43;331.032;-118.579;78,73
5;44;331.032;-118.546;78,87
5;45;331.032;-118.514;77,74
5;46;331.032;-118.481;79,33
5;47;331.032;-118.449;76,87
5;48;331.032;-118.416;77,51
5;49;331.032;-118.384;75,95
5;50;331.032;-118.351;75,43
5;51;331.032;-118.319;75,31
5;52;331.032;-118.286;73,62
5;53;331.032;-118.254;74,24
5;54;331.032;-118.221;75,08
5;55;331.032;-118.189;75,75
5;56;331.032;-118.157;76,62
5;57;331.032;-118.124;77,49
5;58;331.032;-118.092;77,70
5;59;331.032;-118.059;78,83
5;60;331.032;-118.027;79,17
5;61;331.032;-117.994;74,68
5;62;331.032;-117.962;67,94
5;63;331.032;-117.929;65,92
5;64;331.032;-117.897;65,71
5;65;331.032;-117.864;66,49
5;66;331.032;-117.832;67,28
5;67;331.032;-117.799;68,11
5;68;331.032;-117.767;68,97
5;69;331.032;-117.735;67,22
5;70;331.032;-117.702;65,79
5;71;331.032;-117,67;65,04
5;72;331.032;-117.637;63,76
5;73;331.032;-117.605;62,25
5;74;331.032;-117.572;60,48
5;75;331.032;-117,54;58,69
5;76;331.032;-117.507;56,75
5;77;331.032;-117.475;54,80
5;78;331.032;-117.442;52,96
5;79;331.032;-117,41;52,03
5;80;331.032;-117.378;51,45
5;81;331.032;-117.345;53,48
5;82;331.032;-117.313;43,65
5;83;331.032;-117,28;33,39
5;84;331.032;-117.248;29,46
5;85;331.032;-117.215;27,93
5;86;331.032;-117.183;27,21
5;87;331.032;-117,15;26,77
5;88;331.032;-117.118;26,27
5;89;331.032;-117.085;25,97
5;90;331.032;-117.053;24,90
5;91;331.032;-117,02;23,35
5;92;331.032;-116.988;22,50
5;93;331.032;-116.956;22,20
5;94;331.032;-116.923;22,14
5;95;331.032;-116.891;22,42
5;96;331.032;-116.858;22,85
5;97;331.032;-116.826;22,92
5;98;331.032;-116.793;23,44
5;99;331.032;-116.761;24,32
6;1;331.304;-119.942;77,53
6;2;331.304;-119.909;75,89
6;3;331.304;-119.877;73,61
6;4;331.304;-119.844;70,44
6;5;331.304;-119.812;67,82
6;6;331.304;-119,78;63,05
6;7;331.304;-119.747;62,13
6;8;331.304;-119.715;62,64
6;9;331.304;-119.682;62,69
6;10;331.304;-119,65;62,94
6;11;331.304;-119.617;59,83
6;12;331.304;-119.585;52,61
6;13;331.304;-119.552;51,60
6;14;331.304;-119,52;57,35
6;15;331.304;-119.487;62,46
6;16;331.304;-119.455;64,90
6;17;331.304;-119.422;63,93
6;18;331.304;-119,39;65,27
6;19;331.304;-119.358;65,54
6;20;331.304;-119.325;66,23
6;21;331.304;-119.293;67,11
6;22;331.304;-119,26;67,21
6;23;331.304;-119.228;67,91
6;24;331.304;-119.195;70,40
6;25;331.304;-119.163;69,45
6;26;331.304;-119,13;69,25
6;27;331.304;-119.098;69,43
6;28;331.304;-119.065;71,48
6;29;331.304;-119.033;75,72
6;30;331.304;-119;79,80
6;31;331.304;-118.968;81,25
6;32;331.304;-118.936;80,94
6;33;331.304;-118.903;83,36
6;34;331.304;-118.871;85,02
6;35;331.304;-118.838;85,43
6;36;331.304;-118.806;86,28
6;37;331.304;-118.773;85,06
6;38;331.304;-118.741;82,07
6;39;331.304;-118.708;81,01
6;40;331.304;-118.676;83,52
6;41;331.304;-118.643;84,35
6;42;331.304;-118.611;82,22
6;43;331.304;-118.579;80,19
6;44;331.304;-118.546;80,05
6;45;331.304;-118.514;79,62
6;46;331.304;-118.481;80,02
6;47;331.304;-118.449;79,19
6;48;331.304;-118.416;78,30
6;49;331.304;-118.384;76,27
6;50;331.304;-118.351;74,27
6;51;331.304;-118.319;72,46
